acc x,acc y,acc z,gyro x,gyro y,gyro z,temp,humidity,timestamp
0.074,-1.014,0.065,1.648,-18.982,31.494,22,49,64282
0.172,-1.029,0.049,0.427,-25.024,31.128,22,49,64297
0.161,-1.016,0.142,1.038,-20.142,30.151,22,49,64312
0.071,-0.994,0.081,1.892,-18.616,30.457,22,49,64327
0.052,-1.016,0.031,3.479,-17.944,35.034,22,49,64342
0.077,-1.059,0.068,3.906,-14.343,40.100,22,49,64357
0.040,-1.042,0.046,4.395,-11.719,42.603,22,49,64372
0.004,-1.027,0.031,3.723,-6.897,53.589,22,49,64387
-0.064,-1.107,-0.020,1.831,3.723,67.627,22,49,64402
-0.130,-1.190,0.052,0.916,5.127,84.290,22,49,64417
-0.057,-1.171,0.285,-0.061,9.094,91.858,22,49,64433
0.119,-1.201,0.265,0.488,27.649,103.882,22,49,64447
0.073,-1.298,0.226,1.587,40.771,118.225,22,49,64462
0.048,-1.430,0.142,2.625,40.894,125.183,22,49,64477
0.060,-1.461,0.156,2.991,35.095,138.550,22,49,64492
-0.042,-1.711,0.123,-0.305,31.860,153.503,22,49,64507
-0.272,-1.832,0.171,1.892,14.771,173.523,22,49,64522
-0.422,-1.870,0.263,6.714,4.639,185.486,22,49,64537
-0.661,-2.313,0.690,-8.789,-24.841,217.529,22,49,64552
-1.331,-2.750,0.528,6.714,-55.115,224.365,22,49,64567
-0.571,-2.132,0.270,19.897,-59.082,218.140,22,49,64582
-0.214,-1.926,0.127,5.615,-89.172,218.140,22,49,64597
0.805,-1.684,-0.295,-19.226,-67.078,204.041,22,49,64612
0.518,-1.509,0.063,-40.527,-14.771,186.157,22,49,64627
0.285,-1.340,0.179,-18.799,23.743,128.113,22,49,64642
0.253,-0.722,0.203,-23.865,-8.667,91.553,22,49,64657
-0.523,-0.703,0.140,14.343,44.434,-11.902,22,49,64672
-0.478,-0.604,-0.287,41.138,35.828,-43.457,22,49,64687
-0.081,-0.444,-0.286,37.048,-11.169,-68.298,22,49,64702
0.088,-0.217,-0.128,8.240,-21.790,-99.609,22,49,64718
0.024,-0.261,-0.022,5.493,-20.508,-119.568,22,49,64732
-0.007,-0.304,0.002,16.846,-26.978,-160.156,22,49,64747
0.017,-0.380,0.045,18.616,-31.921,-195.129,22,49,64762
0.026,-0.441,0.070,16.968,-34.119,-226.929,22,49,64777
0.024,-0.469,0.082,18.066,-37.842,-256.104,22,49,64792
-0.007,-0.557,0.103,17.151,-39.978,-268.677,22,49,64807
-0.000,-0.749,0.134,12.146,-48.828,-287.292,22,49,64822
0.103,-0.888,0.224,8.301,-60.730,-292.053,22,49,64837
0.050,-1.180,0.307,9.155,-74.463,-315.063,22,49,64852
0.137,-1.559,0.347,11.536,-69.824,-333.618,22,49,64867
0.281,-1.705,0.462,15.198,-76.416,-337.097,22,49,64883
0.802,-2.051,0.544,9.277,-73.486,-346.375,22,49,64897
0.926,-2.119,0.544,7.080,-49.744,-360.962,22,49,64912
0.853,-2.263,0.387,4.578,-24.963,-366.516,22,49,64927
0.860,-2.148,0.068,-3.113,24.353,-349.731,22,49,64942
1.331,-1.739,-0.174,-3.906,-1.892,-289.001,22,49,64957
1.434,-1.660,-0.198,-5.127,-30.640,-212.463,22,49,64972
1.911,-1.257,-0.048,15.625,-70.618,-170.288,22,49,64987
2.066,-0.919,0.150,39.368,-104.004,-70.251,22,49,65002
2.055,-0.910,0.345,10.376,-82.275,31.067,22,49,65017
2.073,-0.943,0.368,2.380,-43.335,68.420,22,49,65032
-0.754,-1.906,-0.017,-15.625,49.438,123.535,22,49,65047
-2.883,-1.695,0.023,12.451,173.889,114.746,22,49,65062
0.714,-0.605,1.098,67.505,132.324,69.458,22,49,65077
0.042,-2.135,1.539,-10.132,-84.412,102.966,22,49,65092
0.389,-1.604,0.669,-89.050,157.043,163.391,22,49,65107
0.341,-0.915,0.785,29.053,104.675,149.109,22,49,65122
0.617,-1.212,-0.307,11.841,130.859,131.531,22,49,65137
0.498,-1.111,-0.515,63.110,209.595,101.379,22,49,65152
0.490,-1.161,-0.382,55.603,161.560,96.863,22,49,65167
0.116,-1.050,-0.197,34.424,127.014,108.643,22,49,65182
0.148,-0.973,0.333,7.751,-15.625,123.291,22,49,65197
0.166,-1.004,0.296,-13.733,-85.266,123.230,22,49,65212
0.460,-1.065,0.324,-11.841,-77.820,115.723,22,49,65227
0.401,-1.037,0.288,3.296,-25.818,89.111,22,49,65242
0.309,-1.068,0.166,13.672,36.316,59.875,22,49,65258
0.291,-1.035,0.099,16.907,68.359,41.565,22,49,65272
0.036,-1.001,-0.149,24.780,71.289,34.119,22,49,65287
0.019,-1.003,-0.003,12.817,31.921,34.668,22,49,65302
0.103,-1.004,0.049,8.545,-3.235,37.537,22,49,65317
0.146,-1.019,0.031,4.028,-4.822,36.560,22,49,65332
0.156,-1.031,0.102,-0.427,0.183,32.532,22,49,65347
0.148,-1.008,0.157,1.770,5.737,28.564,22,49,65362
0.113,-0.989,0.192,4.761,7.629,26.672,22,49,65377
0.048,-1.017,0.003,7.874,13.245,24.963,22,49,65392
0.032,-1.002,-0.047,5.554,4.333,28.259,22,49,65407
0.067,-1.001,0.004,3.967,-3.662,31.006,22,49,65422
0.158,-1.014,0.116,1.099,-18.677,35.461,22,49,65437
0.158,-1.071,0.082,1.221,-18.616,36.682,22,49,65452
0.087,-1.077,0.070,0.183,-13.489,36.865,22,49,65467
0.030,-1.022,0.094,0.122,-15.991,38.574,22,49,65482
0.114,-1.019,0.070,0.671,-19.287,43.335,22,49,65497
0.108,-1.025,0.142,1.831,-11.047,48.218,22,49,65512
0.096,-1.049,0.117,2.258,-4.639,50.720,22,49,65527
0.004,-1.120,0.050,2.075,1.648,56.396,22,49,65542
0.009,-1.152,0.189,0.793,2.136,67.139,22,49,65557
-0.005,-1.179,0.198,-0.488,1.770,73.669,22,49,65572
0.101,-1.199,0.286,0.061,12.451,86.670,22,49,65588
0.021,-1.340,0.158,-0.061,31.616,100.403,22,49,65602
-0.006,-1.408,0.136,15.259,38.818,116.150,22,49,65617
-0.006,-1.459,0.211,1.953,37.537,124.084,22,49,65632
-0.060,-1.696,0.234,3.540,31.982,141.541,22,49,65647
-0.200,-1.909,0.171,-13.977,35.461,159.363,22,49,65662
-0.558,-2.094,0.321,-1.770,32.837,170.227,22,49,65677
-1.218,-2.625,0.701,4.150,2.930,196.960,22,49,65692
-1.397,-2.879,0.533,-13.000,-40.222,228.943,22,49,65707
-0.708,-2.296,0.338,-8.972,-55.603,231.506,22,49,65722
0.072,-1.906,-0.006,8.545,-57.434,220.520,22,49,65737
0.985,-1.691,-0.151,-10.559,-78.003,219.971,22,49,65753
0.621,-1.558,0.021,-21.362,-65.613,212.463,22,49,65767
0.330,-1.288,-0.125,-51.331,26.978,164.368,22,49,65782
-0.019,-0.656,0.306,-19.348,28.870,115.906,22,49,65797
-0.478,-0.694,0.123,-31.311,33.447,51.025,22,49,65812
-0.296,-0.601,-0.328,3.784,54.749,-6.592,22,49,65827
0.068,-0.236,-0.277,37.659,22.034,-55.298,22,49,65842
0.168,-0.154,-0.110,9.216,-13.916,-78.857,22,49,65857
0.086,-0.195,-0.089,-6.958,-10.620,-96.313,22,49,65872
0.002,-0.241,-0.029,-5.432,-5.127,-138.123,22,49,65887
0.011,-0.283,-0.001,2.014,-13.977,-176.636,22,49,65902
0.023,-0.316,0.002,-1.831,-16.968,-208.984,22,49,65918
0.051,-0.400,0.007,-3.052,-17.517,-224.548,22,49,65932
0.017,-0.524,0.015,-2.380,-18.677,-254.883,22,49,65947
-0.001,-0.661,0.021,-4.211,-22.583,-280.029,22,49,65962
0.028,-0.828,0.052,-6.836,-29.724,-287.781,22,49,65977
0.121,-0.888,0.140,-9.583,-51.941,-303.467,22,49,65992
-0.037,-1.368,0.112,-11.475,-48.462,-328.674,22,49,66007
-0.011,-1.540,0.162,-12.085,-53.528,-331.360,22,49,66022
0.484,-2.007,0.405,-7.324,-80.933,-334.717,22,49,66037
0.993,-2.218,0.303,0.610,-69.519,-349.426,22,49,66052
0.892,-2.235,0.243,14.587,-39.124,-361.450,22,49,66067
0.860,-2.230,0.080,16.296,-11.780,-354.797,22,49,66082
0.978,-1.833,0.007,13.306,-16.724,-308.594,22,49,66097
1.440,-1.523,-0.003,6.165,-84.717,-235.657,22,49,66112
1.625,-1.461,0.001,5.798,-97.229,-204.041,22,49,66127
1.840,-1.082,0.091,26.245,-91.675,-137.268,22,49,66142
1.853,-0.876,0.392,32.776,-84.351,-48.828,22,49,66157
1.933,-0.835,0.457,12.512,-44.678,38.818,22,49,66172
1.917,-0.933,0.309,4.822,-7.080,69.702,22,49,66187
0.909,-1.226,0.654,-9.949,51.636,127.991,22,49,66202
-2.881,-1.943,0.080,-9.094,131.042,151.917,22,49,66217
-1.072,-1.174,0.378,40.100,177.002,83.191,22,49,66232
0.559,-1.220,2.084,58.594,-72.571,61.829,22,49,66247
-0.013,-2.274,0.702,-139.404,140.503,149.963,22,49,66262
0.319,-1.143,1.147,-3.601,103.638,138.977,22,49,66277
0.808,-1.466,-0.174,16.785,84.595,128.784,22,49,66292
0.163,-1.079,-0.543,60.303,222.046,109.009,22,49,66307
0.448,-1.094,-0.646,70.801,179.260,100.281,22,49,66322
0.161,-1.050,-0.312,44.861,159.607,106.873,22,49,66337
0.210,-1.003,0.274,11.902,31.006,127.014,22,49,66352
0.303,-0.998,0.199,-7.812,-78.613,127.686,22,49,66367
0.493,-1.041,0.254,-9.277,-83.679,120.422,22,49,66382
0.508,-1.053,0.360,0.061,-39.612,99.365,22,49,66397
0.356,-1.070,0.121,10.010,31.494,64.575,22,49,66412
0.329,-1.047,0.100,17.395,58.167,45.654,22,49,66427
0.172,-1.009,-0.095,20.569,63.843,38.391,22,49,66442
-0.013,-1.008,-0.023,14.526,43.091,31.006,22,49,66457
0.069,-1.004,0.030,7.935,8.057,34.424,22,49,66472
0.149,-1.006,0.003,5.493,0.488,34.241,22,49,66487
0.133,-1.023,0.085,-0.061,0.793,31.982,22,49,66502
0.145,-0.995,0.205,1.648,0.000,30.579,22,50,66517
0.169,-0.998,0.169,4.333,0.916,27.527,22,50,66532
0.070,-0.981,0.065,9.583,10.864,25.879,22,50,66547
0.048,-1.002,-0.019,11.169,7.629,27.954,22,50,66562
0.050,-1.023,-0.091,7.324,-3.113,33.997,22,50,66577
0.101,-1.015,-0.037,4.517,-10.864,37.415,22,50,66592
0.164,-1.052,0.060,1.709,-20.813,41.565,22,50,66607
0.076,-1.069,0.102,0.916,-17.517,43.152,22,50,66623
0.108,-1.049,0.089,0.732,-17.822,45.044,22,50,66637
0.121,-1.019,0.085,2.991,-15.625,48.279,22,50,66652
0.135,-1.010,0.114,3.845,-6.775,52.124,22,50,66667
0.107,-1.017,0.064,4.883,1.465,57.373,22,50,66682
0.103,-1.080,0.113,4.578,4.211,61.279,22,50,66697
-0.046,-1.209,0.052,0.854,9.094,73.364,22,50,66712
-0.019,-1.182,0.217,2.563,10.559,88.196,22,50,66727
0.054,-1.176,0.244,4.700,13.672,97.107,22,50,66742
0.005,-1.369,0.151,4.883,31.921,113.403,22,50,66757
-0.057,-1.536,0.167,8.057,44.983,130.615,22,50,66772
-0.048,-1.623,0.229,11.353,44.617,151.123,22,50,66788
-0.176,-1.971,0.255,17.334,37.415,172.668,22,50,66802
-0.467,-2.302,0.463,17.212,34.119,184.204,22,50,66817
-1.095,-2.746,0.609,19.653,6.348,210.205,22,50,66832
-1.130,-2.438,0.524,16.296,-56.641,237.183,22,50,66847
-0.774,-2.156,0.325,21.423,-81.543,237.488,22,50,66862
0.802,-1.667,-0.004,21.423,-120.056,232.361,22,50,66877
0.966,-1.518,-0.040,-0.793,-124.084,236.206,22,50,66892
0.567,-1.413,0.044,-36.011,-49.072,205.688,22,50,66907
0.244,-1.123,-0.330,-30.945,-13.184,171.448,22,50,66922
0.371,-0.595,0.071,-0.671,-8.057,119.446,22,50,66937
-0.116,-0.635,-0.101,-16.357,-1.770,68.665,22,50,66953
-0.100,-0.544,-0.112,5.920,13.306,21.912,22,50,66967
0.072,-0.207,-0.057,35.278,0.122,-31.311,22,50,66982
0.172,-0.090,-0.024,23.071,-5.615,-61.829,22,50,66997
0.152,-0.087,0.006,10.620,-1.526,-99.060,22,50,67012
0.039,-0.121,0.097,13.672,-3.235,-119.080,22,50,67027
0.010,-0.167,0.172,25.574,-11.230,-157.715,22,50,67042
0.010,-0.198,0.197,30.396,-15.503,-192.932,22,50,67057
0.022,-0.278,0.190,31.555,-15.625,-208.984,22,50,67072
-0.002,-0.368,0.203,31.738,-20.203,-236.389,22,50,67087
0.003,-0.411,0.286,26.245,-30.518,-258.545,22,50,67102
0.014,-0.564,0.274,21.912,-35.461,-268.066,22,50,67118
0.014,-0.775,0.264,11.658,-43.518,-285.156,22,50,67132
0.060,-0.749,0.359,1.160,-64.453,-295.532,22,50,67147
-0.008,-0.982,0.308,-1.892,-70.129,-305.786,22,50,67162
0.053,-1.400,0.338,-2.991,-85.327,-321.167,22,50,67177
0.515,-1.840,0.474,-4.333,-116.821,-323.853,22,50,67192
0.875,-2.062,0.506,-5.127,-117.249,-335.754,22,50,67207
0.867,-2.109,0.563,4.578,-101.501,-346.924,22,50,67222
0.742,-2.187,0.305,5.981,-31.189,-354.431,22,50,67237
0.716,-2.132,0.125,5.432,-0.916,-324.036,22,50,67252
1.080,-1.832,0.063,0.916,-29.358,-288.269,22,50,67267
1.586,-1.414,0.110,3.601,-96.313,-208.984,22,50,67283
1.884,-1.191,0.113,30.945,-102.356,-136.902,22,50,67297
1.891,-0.914,0.093,35.645,-90.271,-96.497,22,50,67312
1.820,-0.783,0.435,14.465,-73.730,5.005,22,50,67327
1.723,-0.937,0.534,-9.399,-13.672,85.754,22,50,67342
1.228,-1.126,0.711,-19.897,27.405,114.441,22,50,67357
-4.229,-2.503,-1.206,-26.855,132.812,142.395,22,50,67372
1.874,0.089,1.541,106.750,89.172,37.964,22,50,67387
0.104,-0.875,2.781,-62.439,-106.201,130.310,22,50,67402
0.368,-2.543,0.420,-156.982,93.933,162.292,22,50,67417
0.317,-1.227,0.768,42.297,39.307,159.424,22,50,67432
0.412,-1.150,-0.231,6.714,150.452,149.109,22,50,67447
0.703,-1.056,-0.745,43.152,158.264,139.526,22,50,67462
1.013,-1.302,-0.619,70.862,235.168,90.271,22,50,67477
0.138,-1.147,0.106,59.265,146.667,116.089,22,50,67492
0.107,-1.061,0.273,34.668,2.380,122.681,22,50,67507
0.320,-1.077,-0.040,-16.113,-27.344,119.080,22,50,67522
0.254,-0.983,0.367,-4.700,-78.186,116.699,22,50,67538
0.403,-0.987,0.419,-7.996,-57.983,105.774,22,50,67552
0.562,-1.105,0.038,-6.470,-12.390,87.402,22,50,67567
0.400,-0.992,0.113,4.089,19.470,64.453,22,50,67582
0.274,-1.010,0.026,4.211,38.086,47.058,22,50,67597
0.126,-1.021,0.042,4.333,40.833,37.598,22,50,67612
0.149,-1.023,0.059,1.770,23.132,33.691,22,50,67627
0.124,-0.990,-0.017,0.244,4.639,35.400,22,50,67642
0.131,-1.001,0.012,-2.197,-4.395,36.072,22,50,67657
0.237,-0.997,0.118,-2.747,-6.226,35.767,22,50,67672
0.219,-0.966,0.098,0.244,0.977,30.823,22,50,67687
0.158,-0.981,0.030,0.183,9.338,27.771,22,50,67702
0.056,-1.010,0.031,-0.610,5.920,29.297,22,50,67717
0.111,-1.024,0.031,-1.831,-10.071,35.706,22,50,67732
0.094,-1.000,0.074,-2.441,-18.555,40.527,22,50,67747
0.088,-0.986,0.086,-2.686,-15.564,46.021,22,50,67762
0.117,-1.000,0.150,-1.160,-12.207,48.767,22,50,67777
0.107,-1.071,0.118,2.319,-6.470,56.213,22,50,67793
0.071,-1.085,0.086,3.601,-5.676,64.758,22,50,67807
0.088,-1.079,0.111,4.272,-5.859,69.641,22,50,67822
0.022,-1.170,0.194,3.784,-0.793,81.787,22,50,67837
0.011,-1.206,0.242,1.404,16.724,96.436,22,50,67852
0.049,-1.243,0.271,2.563,22.583,120.544,22,50,67867
-0.011,-1.414,0.316,5.249,34.973,122.559,22,50,67882
-0.104,-1.583,0.289,5.798,43.213,142.273,22,50,67897
-0.162,-1.679,0.310,8.423,47.791,164.734,22,50,67912
-0.343,-1.888,0.316,9.705,47.241,176.819,22,50,67927
-0.330,-1.945,0.708,15.015,31.311,200.562,22,50,67942
-0.618,-2.172,0.773,13.672,-5.493,222.595,22,50,67957
-1.362,-2.684,0.759,5.188,-29.358,232.910,22,50,67972
-0.758,-2.239,0.252,-5.127,-82.153,240.784,22,50,67987
0.823,-1.808,-0.206,-13.916,-88.501,226.929,22,50,68003
0.867,-1.688,-0.128,-25.513,-74.524,220.032,22,50,68017
0.340,-1.576,-0.086,-72.571,23.743,193.176,22,50,68032
0.275,-1.279,-0.564,-62.317,121.460,123.047,22,50,68047
0.066,-0.883,0.054,-19.409,87.830,63.049,22,50,68062
-0.683,-0.964,-0.433,-39.673,98.633,28.748,22,50,68077
-0.302,-0.630,-0.469,18.860,74.463,-64.331,22,50,68092
-0.010,-0.447,-0.396,9.216,-39.124,-85.571,22,50,68107
0.230,-0.405,-0.246,-12.329,-59.998,-96.985,22,50,68122
0.052,-0.472,-0.114,-29.602,-65.552,-136.963,22,50,68137
0.016,-0.474,0.043,-8.545,-81.177,-181.824,22,50,68152
0.058,-0.502,0.078,-2.930,-87.097,-220.764,22,50,68168
0.186,-0.600,0.142,-1.343,-85.632,-239.746,22,50,68182
0.006,-0.873,0.063,10.681,-61.768,-281.738,22,50,68197
-0.012,-0.989,0.057,24.475,-47.119,-314.880,22,50,68212
0.045,-1.066,0.147,21.667,-54.565,-323.914,22,50,68227
-0.120,-1.186,0.146,19.958,-80.811,-339.111,22,50,68242
0.402,-1.785,0.301,11.414,-98.999,-333.984,22,50,68257
0.697,-1.981,0.368,12.573,-111.145,-335.938,22,50,68272
0.789,-1.967,0.567,34.668,-135.498,-358.398,22,50,68287
0.945,-2.109,0.462,35.156,-69.153,-375.549,22,50,68302
1.001,-2.094,0.435,49.133,-18.494,-372.192,22,50,68317
1.006,-2.152,0.229,41.382,-2.441,-363.281,22,50,68332
1.144,-1.885,0.182,17.822,-19.165,-317.871,22,50,68347
1.361,-1.724,0.049,13.000,-52.979,-254.822,22,50,68362
1.885,-1.378,0.048,20.569,-70.923,-219.360,22,50,68377
2.136,-0.977,0.356,42.114,-95.215,-129.639,22,50,68392
2.133,-0.806,0.381,32.776,-59.998,-36.743,22,50,68407
2.116,-0.821,0.466,19.104,-39.612,50.110,22,50,68422
2.092,-1.014,0.552,-11.658,14.893,85.571,22,50,68437
-1.564,-2.316,-0.207,-21.179,99.976,137.634,22,50,68452
-4.052,-1.825,-0.430,60.791,180.298,92.102,22,50,68467
1.340,-0.467,2.178,92.407,43.945,68.481,22,50,68482
-0.486,-3.174,0.779,-108.093,-11.780,132.996,22,50,68497
0.835,-0.985,0.868,-11.780,54.810,198.181,22,50,68512
0.628,-0.871,0.285,36.194,17.273,179.749,22,49,68527
0.438,-0.932,-0.452,22.156,197.998,132.812,22,49,68542
0.927,-1.214,-0.416,78.674,223.083,89.478,22,49,68557
0.325,-1.256,-0.217,44.922,168.030,108.154,22,49,68572
0.064,-1.000,0.154,28.381,78.369,126.160,22,49,68587
0.234,-0.910,-0.061,-10.620,-57.129,125.305,22,49,68602
0.408,-1.034,0.531,-4.028,-82.092,116.821,22,49,68617
0.468,-1.072,0.449,3.784,-65.857,107.300,22,49,68632
0.334,-1.098,0.076,9.399,20.020,66.162,22,49,68647
0.278,-1.003,-0.006,19.348,44.312,50.598,22,49,68662
0.117,-1.009,-0.096,21.240,51.819,34.729,22,49,68677
0.044,-1.014,-0.018,17.639,36.011,31.860,22,49,68692
0.165,-1.003,-0.024,11.475,5.981,32.593,22,49,68707
0.127,-1.001,-0.051,6.226,-1.038,27.527,22,49,68722
0.114,-1.020,0.011,3.967,-5.127,26.123,22,49,68737
0.153,-1.015,0.092,1.221,-8.240,24.719,22,49,68752
0.152,-0.981,0.118,3.601,-2.991,21.667,22,49,68767
0.142,-0.978,0.079,5.005,-0.427,19.958,22,49,68783
0.065,-0.990,0.017,5.798,4.333,18.127,22,49,68797
0.090,-1.014,0.017,4.517,-1.892,20.935,22,49,68812
0.107,-1.035,0.041,2.991,-10.315,23.865,22,49,68827
0.122,-1.073,0.082,2.136,-21.606,25.452,22,49,68842
0.069,-1.068,0.069,1.343,-23.743,26.306,22,49,68857
0.058,-1.007,0.073,0.366,-28.259,27.710,22,49,68872
0.039,-1.006,0.075,2.380,-27.100,30.640,22,49,68887
0.021,-1.010,0.090,5.188,-18.005,36.743,22,49,68902
-0.036,-1.057,0.012,6.592,-13.000,40.405,22,49,68917
-0.114,-1.152,-0.074,6.409,-4.883,50.049,22,49,68932
-0.191,-1.178,0.062,4.211,-0.977,63.843,22,49,68948
-0.105,-1.140,0.167,4.089,-0.977,72.937,22,49,68962
0.022,-1.208,0.227,5.127,8.179,89.905,22,49,68977
0.007,-1.249,0.248,5.005,28.015,106.018,22,49,68992
0.050,-1.406,0.205,5.249,35.889,112.976,22,49,69007
0.042,-1.491,0.173,6.897,39.673,127.197,22,49,69022
-0.076,-1.714,0.135,7.996,33.264,139.954,22,49,69037
-0.238,-1.854,0.087,5.554,33.203,154.419,22,49,69052
-0.491,-1.956,0.253,4.517,26.489,164.062,22,49,69067
-0.705,-2.230,0.804,13.123,-0.427,190.247,22,49,69082
-1.384,-2.732,0.693,-3.662,-36.316,222.778,22,49,69097
-1.019,-2.366,0.538,-8.179,-57.983,233.887,22,49,69112
-0.146,-1.930,0.225,29.358,-63.416,221.924,22,49,69127
0.657,-1.814,-0.268,5.859,-69.702,224.182,22,49,69142
0.679,-1.650,-0.035,-3.601,-68.115,220.276,22,49,69157
0.307,-1.352,0.149,-34.363,-9.888,182.861,22,49,69172
0.445,-0.772,0.109,-20.203,28.992,131.958,22,49,69187
0.083,-0.595,0.435,-24.048,3.357,94.727,22,49,69202
-0.498,-0.703,-0.163,-29.480,30.579,50.293,22,49,69217
-0.166,-0.469,-0.309,34.363,48.157,-38.269,22,49,69232
0.015,-0.298,-0.288,33.936,-5.066,-58.899,22,49,69247
0.140,-0.189,-0.096,16.418,-20.569,-68.359,22,49,69262
0.011,-0.274,-0.013,-10.681,-21.851,-102.234,22,49,69277
-0.050,-0.310,0.073,-2.625,-29.724,-141.418,22,49,69292
-0.059,-0.359,0.089,0.671,-36.865,-159.973,22,49,69308
0.032,-0.434,0.123,-2.563,-45.410,-194.214,22,49,69322
0.066,-0.536,0.173,-5.981,-49.683,-223.083,22,49,69337
0.054,-0.577,0.199,-6.226,-48.828,-237.732,22,49,69352
-0.025,-0.816,0.198,-7.019,-43.579,-264.709,22,49,69367
0.023,-0.831,0.235,-8.423,-51.331,-281.006,22,49,69382
0.141,-0.871,0.246,-8.667,-56.946,-291.260,22,49,69397
0.171,-1.135,0.285,-4.944,-47.729,-321.960,22,49,69412
0.179,-1.470,0.375,-8.789,-38.086,-341.248,22,49,69427
0.274,-1.616,0.423,-13.306,-37.231,-345.520,22,49,69442
0.635,-1.917,0.408,-18.982,-30.212,-359.253,22,49,69457
0.863,-2.281,0.131,-30.273,-0.061,-373.596,22,49,69472
0.841,-2.473,0.023,-37.659,11.719,-360.413,22,49,69487
0.997,-2.391,-0.162,-44.189,-0.610,-335.205,22,49,69502
1.467,-1.903,-0.487,-22.400,-43.030,-269.104,22,49,69517
1.617,-1.759,-0.588,3.662,-89.722,-189.209,22,49,69532
2.176,-1.211,-0.244,22.766,-131.653,-137.573,22,49,69547
2.103,-0.994,0.057,37.415,-149.048,-39.856,22,49,69562
2.174,-0.879,0.373,21.118,-118.042,55.237,22,49,69577
2.135,-0.935,0.390,12.329,-79.346,123.657,22,49,69593
-2.482,-1.927,0.244,-2.869,20.752,145.447,22,49,69607
-0.306,-1.033,1.001,47.546,129.944,75.989,22,49,69622
1.085,-0.317,2.123,19.592,-69.214,79.529,22,49,69637
-0.254,-3.077,0.843,-125.977,65.063,124.756,22,49,69652
0.297,-0.808,0.825,40.833,97.656,162.109,22,49,69667
0.710,-1.188,-0.490,29.663,113.770,130.432,22,49,69682
0.642,-1.172,-0.807,40.771,196.777,111.816,22,49,69697
0.370,-1.138,-0.544,88.379,208.862,90.149,22,49,69712
0.123,-0.990,-0.189,39.185,110.107,113.647,22,49,69727
0.193,-0.970,0.184,20.325,38.452,123.169,22,49,69742
0.191,-1.033,0.323,-13.000,-92.773,130.737,22,49,69757
0.659,-1.087,0.366,-18.555,-84.778,119.080,22,49,69772
0.503,-1.070,0.400,4.150,-9.033,82.520,22,49,69787
0.302,-1.085,0.142,8.301,31.616,65.247,22,49,69802
0.256,-1.017,0.088,14.954,66.528,45.532,22,49,69817
0.147,-1.011,-0.088,18.494,83.923,32.349,22,49,69832
-0.092,-0.978,-0.116,15.320,67.200,31.128,22,49,69847
0.086,-1.011,0.049,5.066,8.057,37.659,22,49,69862
0.161,-1.017,0.033,1.587,-5.737,36.926,22,49,69878
0.140,-1.032,0.080,-1.404,-1.404,32.410,22,49,69892
0.176,-1.002,0.176,-1.587,5.798,30.212,22,49,69907
0.110,-0.993,0.163,3.113,16.418,24.780,22,49,69922
0.059,-1.005,0.100,7.019,21.240,22.766,22,49,69937
0.029,-1.001,0.036,7.080,13.123,24.841,22,49,69952
0.085,-1.043,-0.020,5.432,-4.517,29.663,22,49,69967
0.157,-1.033,0.076,3.235,-18.494,32.715,22,49,69982
0.114,-1.050,0.103,0.549,-20.508,33.875,22,49,69997
0.043,-1.100,0.082,1.404,-24.048,36.377,22,49,70012
0.068,-0.981,0.087,3.174,-14.709,38.818,22,49,70027
0.106,-0.976,0.114,4.700,-6.226,40.894,22,49,70043
0.064,-1.066,0.132,6.409,1.404,46.997,22,49,70057
0.047,-1.088,0.128,5.737,-0.854,55.542,22,49,70072
0.000,-1.115,0.087,3.906,0.610,60.730,22,49,70087
-0.092,-1.208,0.108,1.221,7.202,74.097,22,49,70102
-0.080,-1.201,0.189,2.075,15.442,91.919,22,49,70117
0.015,-1.232,0.242,1.282,23.987,107.422,22,49,70132
0.023,-1.298,0.214,1.526,36.621,114.990,22,49,70147
-0.058,-1.420,0.171,1.709,35.156,131.226,22,49,70162
-0.062,-1.512,0.180,1.831,16.785,148.132,22,49,70177
-0.096,-1.573,0.236,-0.427,29.114,156.372,22,49,70192
-0.331,-1.931,0.214,-3.906,25.574,175.964,22,49,70207
-0.676,-2.067,0.391,0.671,-9.705,201.782,22,49,70222
-0.775,-2.092,0.714,-1.587,-28.931,216.309,22,49,70237
-1.343,-2.635,0.663,-12.146,-34.790,224.854,22,49,70252
-0.447,-2.147,0.451,6.104,-11.230,214.294,22,49,70267
-0.015,-2.013,0.146,-4.700,-12.817,215.210,22,49,70282
0.555,-1.962,-0.237,-25.818,-15.686,204.041,22,49,70297
0.347,-1.670,0.089,-38.208,54.993,151.489,22,49,70312
0.143,-1.473,0.129,-22.644,43.091,129.028,22,49,70327
0.230,-0.840,0.073,-18.677,-2.686,87.708,22,49,70342
-0.458,-0.766,0.006,14.282,38.330,-7.019,22,49,70357
-0.372,-0.690,-0.481,44.373,19.714,-35.706,22,49,70373
-0.236,-0.492,-0.448,44.800,-62.744,-51.270,22,49,70387
0.056,-0.173,-0.222,5.371,-86.121,-77.759,22,49,70402
0.106,-0.186,-0.050,-4.089,-78.369,-115.784,22,49,70417
0.084,-0.216,-0.005,0.305,-76.843,-135.193,22,49,70432
0.068,-0.273,0.086,3.662,-68.787,-172.607,22,49,70447
0.061,-0.362,0.104,4.211,-46.326,-211.182,22,49,70462
0.078,-0.467,0.072,6.470,-34.058,-228.760,22,49,70477
