acc x,acc y,acc z,gyro x,gyro y,gyro z,temp,humidity,timestamp
0.039,-0.055,0.992,1.099,0.305,0.427,30,18,93601
0.038,-0.054,0.993,1.160,0.244,0.366,30,18,93616
0.039,-0.053,0.993,0.977,0.366,0.244,30,18,93631
0.038,-0.053,0.992,1.160,0.305,0.427,30,18,93646
0.040,-0.052,0.993,0.977,0.183,0.305,30,18,93661
0.039,-0.052,0.992,1.282,0.366,0.366,30,18,93676
0.040,-0.050,0.994,1.343,0.244,0.488,30,18,93691
0.040,-0.050,0.992,1.343,0.305,0.549,30,18,93706
0.040,-0.051,0.992,1.160,0.183,0.488,30,18,93721
0.040,-0.052,0.992,1.160,0.183,0.549,30,18,93736
0.039,-0.053,0.991,1.282,0.244,0.488,30,18,93751
0.040,-0.053,0.993,1.038,0.305,0.427,30,18,93766
0.037,-0.055,0.994,1.343,0.122,0.671,30,18,93781
0.039,-0.055,0.992,1.282,0.244,0.549,30,18,93796
0.040,-0.056,0.992,1.099,0.305,0.305,30,18,93811
0.039,-0.053,0.992,1.099,0.183,0.366,30,18,93826
0.040,-0.053,0.993,1.160,0.183,0.610,30,18,93841
0.039,-0.053,0.993,1.343,0.183,0.427,30,18,93856
0.040,-0.052,0.992,1.099,0.366,0.488,30,18,93871
0.040,-0.050,0.994,1.343,0.183,0.549,30,18,93886
0.040,-0.051,0.992,1.282,0.122,0.610,30,18,93901
0.039,-0.051,0.992,1.343,0.244,0.610,30,18,93916
0.038,-0.052,0.991,1.221,0.366,0.427,30,18,93961
0.040,-0.054,0.994,1.282,0.183,0.305,30,18,93976
0.041,-0.055,0.990,1.282,0.244,0.610,30,18,93991
0.040,-0.054,0.994,1.221,0.305,0.671,30,18,94006
0.039,-0.053,0.994,1.160,0.244,0.488,30,18,94021
0.039,-0.053,0.993,0.977,0.000,0.305,30,18,94036
0.040,-0.051,0.993,1.282,0.183,0.427,30,18,94051
0.038,-0.052,0.993,1.038,0.305,0.610,30,18,94096
0.040,-0.052,0.993,1.160,0.305,0.610,30,18,94111
0.038,-0.051,0.993,1.404,0.305,0.610,30,18,94126
0.038,-0.053,0.993,1.099,0.244,0.366,30,18,94141
0.039,-0.054,0.993,1.465,0.244,0.488,30,18,94156
0.041,-0.056,0.991,1.465,0.183,0.488,30,18,94171
0.040,-0.056,0.993,1.282,0.244,0.488,30,18,94186
0.041,-0.054,0.993,1.160,0.305,0.427,30,18,94201
0.040,-0.055,0.993,1.221,0.305,0.671,30,18,94216
0.039,-0.053,0.992,1.160,0.366,0.488,30,18,94231
0.039,-0.052,0.991,1.160,0.183,0.488,30,18,94246
0.039,-0.052,0.992,1.282,0.305,0.488,30,18,94261
0.038,-0.050,0.991,1.343,0.305,0.427,30,18,94276
0.039,-0.051,0.994,1.343,0.427,0.549,30,18,94291
0.039,-0.050,0.993,1.282,0.366,0.610,30,18,94306
0.039,-0.052,0.994,1.221,0.305,0.610,30,18,94321
0.040,-0.053,0.992,1.099,0.427,0.305,30,18,94336
0.041,-0.055,0.993,1.465,0.366,0.427,30,18,94351
0.039,-0.056,0.993,1.282,0.305,0.427,30,18,94366
0.039,-0.054,0.993,1.160,0.305,0.366,30,18,94381
0.040,-0.055,0.993,1.343,0.244,0.610,30,18,94396
0.040,-0.052,0.992,1.160,0.244,0.488,30,18,94411
0.039,-0.052,0.993,1.221,0.183,0.366,30,18,94426
0.038,-0.050,0.991,0.916,0.366,0.305,30,18,94441
0.039,-0.051,0.993,1.099,0.305,0.366,30,18,94456
0.038,-0.051,0.995,1.221,0.305,0.549,30,18,94471
0.040,-0.052,0.994,1.221,0.366,0.549,30,18,94486
0.039,-0.052,0.994,1.160,0.366,0.427,30,18,94501
0.040,-0.054,0.993,1.282,0.366,0.610,30,18,94516
0.041,-0.054,0.993,1.221,0.305,0.244,30,18,94531
0.039,-0.055,0.994,1.221,0.366,0.549,30,18,94546
0.041,-0.054,0.994,1.343,0.244,0.427,30,18,94561
0.040,-0.053,0.991,1.221,0.244,0.366,30,18,94576
0.040,-0.054,0.994,1.099,0.366,0.305,30,18,94591
0.040,-0.053,0.992,1.282,0.244,0.488,30,18,94606
0.039,-0.052,0.993,1.221,0.244,0.427,30,18,94621
0.039,-0.051,0.994,0.977,0.488,0.488,30,18,94636
0.039,-0.052,0.993,1.343,0.366,0.610,30,18,94651
0.039,-0.051,0.994,1.282,0.244,0.366,30,18,94666
0.040,-0.050,0.992,0.488,0.122,-0.427,30,18,94681
0.038,-0.054,0.994,0.916,0.427,0.305,30,18,94696
0.039,-0.053,0.993,0.977,0.427,0.122,30,18,94711
0.040,-0.054,0.992,1.343,0.244,0.488,30,18,94726
0.040,-0.055,0.991,1.038,0.122,0.244,30,18,94741
0.040,-0.053,0.994,1.221,0.000,0.610,30,18,94756
0.041,-0.054,0.993,1.343,0.244,0.610,30,18,94771
0.040,-0.055,0.993,1.465,0.244,0.549,30,18,94786
0.039,-0.053,0.994,1.282,0.122,0.488,30,18,94801
0.039,-0.052,0.993,1.282,0.244,0.610,30,18,94816
0.039,-0.052,0.994,1.343,0.244,0.488,30,18,94831
0.040,-0.052,0.995,1.038,0.122,0.305,30,18,94846
0.038,-0.052,0.994,1.282,0.366,0.549,30,18,94861
0.041,-0.052,0.992,1.343,0.305,0.488,30,18,94876
0.040,-0.053,0.993,1.160,0.244,0.732,30,18,94891
0.040,-0.054,0.993,1.343,0.305,0.488,30,18,94906
0.039,-0.053,0.994,1.465,0.244,0.549,30,18,94921
0.040,-0.052,0.993,1.343,0.366,0.488,30,18,94936
0.040,-0.055,0.994,0.977,0.183,0.183,30,18,94951
0.039,-0.054,0.995,1.282,0.183,0.488,30,18,94966
0.040,-0.054,0.993,1.221,0.244,0.488,30,18,94981
0.041,-0.053,0.992,1.282,0.183,0.549,30,18,94996
0.040,-0.053,0.993,1.099,0.427,0.549,30,18,95011
0.040,-0.052,0.993,1.221,0.366,0.732,30,18,95026
0.039,-0.052,0.995,1.282,0.305,0.610,30,18,95041
0.041,-0.052,0.993,1.343,0.244,0.366,30,18,95056
0.040,-0.054,0.993,1.099,0.183,0.305,30,18,95071
0.041,-0.052,0.993,1.221,0.244,0.488,30,18,95086
0.039,-0.054,0.993,1.404,0.244,0.610,30,18,95101
0.039,-0.054,0.990,1.282,0.305,0.366,30,18,95116
0.040,-0.054,0.992,1.099,0.366,0.244,30,18,95131
0.040,-0.053,0.992,1.099,0.366,0.427,30,18,95146
0.040,-0.053,0.994,1.282,0.122,0.610,30,18,95161
0.038,-0.053,0.993,0.977,0.366,0.244,30,18,95176
0.037,-0.052,0.993,1.282,0.183,0.549,30,18,95191
0.038,-0.052,0.992,1.221,0.244,0.549,30,18,95206
0.040,-0.052,0.993,1.038,0.244,0.610,30,18,95221
0.038,-0.053,0.992,1.160,0.427,0.549,30,18,95236
0.040,-0.052,0.994,1.282,0.427,0.549,30,18,95251
0.040,-0.053,0.996,1.343,0.305,0.549,30,18,95266
0.040,-0.052,0.994,1.099,0.366,0.366,30,18,95281
0.039,-0.053,0.995,1.343,0.305,0.549,30,18,95296
0.039,-0.053,0.992,1.343,0.244,0.549,30,18,95311
0.039,-0.052,0.992,1.282,0.122,0.549,30,18,95341
0.040,-0.052,0.993,1.282,0.244,0.549,30,18,95356
0.040,-0.053,0.994,1.282,0.244,0.427,30,18,95401
0.039,-0.052,0.992,0.916,0.305,0.305,30,18,95446
0.040,-0.054,0.993,1.282,0.183,0.549,30,18,95461
0.040,-0.054,0.993,1.404,0.183,0.488,30,18,95476
0.040,-0.053,0.993,1.221,0.244,0.427,30,18,95491
0.039,-0.051,0.993,1.221,0.244,0.488,30,18,95506
0.041,-0.054,0.994,1.404,0.122,0.488,30,18,95521
0.039,-0.054,0.994,1.404,0.244,0.488,30,18,95536
0.039,-0.053,0.994,1.099,0.122,0.671,30,18,95551
0.040,-0.053,0.993,1.343,0.183,0.610,30,18,95566
0.040,-0.053,0.995,1.160,0.305,0.183,30,18,95581
0.039,-0.053,0.995,1.282,0.305,0.549,30,18,95596
0.040,-0.052,0.994,1.465,0.244,0.488,30,18,95611
0.040,-0.051,0.993,1.221,0.305,0.488,30,18,95626
0.040,-0.052,0.994,1.221,0.366,0.488,30,18,95641
0.039,-0.052,0.994,1.404,0.183,0.488,30,18,95656
0.039,-0.053,0.993,1.282,0.305,0.366,30,18,95671
0.040,-0.053,0.993,1.099,0.122,0.427,30,18,95686
0.040,-0.054,0.994,1.282,0.183,0.427,30,18,95701
0.038,-0.052,0.993,1.099,0.366,0.488,30,18,95746
0.039,-0.052,0.995,1.160,0.244,0.732,30,18,95761
0.038,-0.052,0.992,1.221,0.183,0.549,30,18,95776
0.039,-0.051,0.993,1.160,0.427,0.305,30,18,95791
0.040,-0.054,0.994,1.160,0.427,0.183,30,18,95851
0.041,-0.054,0.993,1.160,0.366,0.488,30,18,95866
0.040,-0.054,0.993,1.282,0.427,0.549,30,18,95881
0.040,-0.053,0.994,0.977,0.244,0.549,30,18,95896
0.040,-0.054,0.994,1.099,0.305,0.427,30,18,95911
0.039,-0.053,0.993,1.221,0.488,0.549,30,18,95926
0.040,-0.053,0.994,0.916,0.305,0.244,30,18,95941
0.039,-0.053,0.993,1.221,0.244,0.427,30,18,95956
0.040,-0.053,0.994,1.221,0.244,0.427,30,18,95971
0.040,-0.052,0.993,1.465,0.305,0.488,30,18,95986
0.039,-0.053,0.993,1.221,0.305,0.549,30,18,96001
0.039,-0.054,0.993,1.465,0.305,0.549,30,18,96016
0.040,-0.053,0.994,1.221,0.244,0.488,30,18,96031
0.039,-0.053,0.994,0.916,0.183,0.305,30,18,96046
0.040,-0.053,0.993,1.343,0.183,0.427,30,18,96061
0.040,-0.053,0.992,1.282,0.122,0.488,30,18,96076
0.040,-0.054,0.994,1.282,0.244,0.488,30,18,96091
0.039,-0.054,0.993,1.099,0.366,0.244,30,18,96106
0.040,-0.053,0.994,1.160,0.305,0.549,30,18,96121
0.039,-0.053,0.992,1.160,0.122,0.427,30,18,96151
0.039,-0.053,0.995,1.038,0.244,0.366,30,18,96166
0.039,-0.053,0.994,1.526,0.244,0.488,30,18,96181
0.038,-0.053,0.993,1.099,0.244,0.488,30,18,96196
0.040,-0.052,0.994,1.343,0.305,0.610,30,18,96241
0.040,-0.053,0.993,1.099,0.305,0.549,30,18,96256
0.038,-0.052,0.992,1.343,0.183,0.488,30,18,96271
0.039,-0.054,0.992,1.221,0.305,0.366,30,18,96301
0.040,-0.054,0.992,1.221,0.244,0.610,30,18,96316
0.040,-0.053,0.994,1.282,0.183,0.610,30,18,96331
0.039,-0.052,0.993,1.282,0.183,0.671,30,18,96346
0.039,-0.054,0.993,0.977,0.061,0.366,30,18,96361
0.039,-0.052,0.994,1.099,0.183,0.427,30,18,96376
0.039,-0.053,0.993,1.282,0.183,0.671,30,18,96391
0.040,-0.052,0.994,1.099,0.366,0.305,30,17,96406
0.039,-0.052,0.994,1.160,0.305,0.488,30,18,96421
0.040,-0.053,0.995,1.343,0.366,0.549,30,18,96436
0.040,-0.054,0.994,1.099,0.305,0.427,30,18,96451
0.040,-0.054,0.994,1.038,0.183,0.610,30,18,96466
0.040,-0.053,0.993,1.343,0.061,0.549,30,18,96481
0.039,-0.054,0.993,1.282,0.244,0.488,30,18,96511
0.038,-0.053,0.994,1.099,0.244,0.427,30,18,96526
0.039,-0.052,0.995,1.343,0.122,0.671,30,18,96541
0.040,-0.052,0.994,1.343,0.183,0.732,30,18,96556
0.040,-0.053,0.994,1.160,0.183,0.549,30,18,96571
0.041,-0.053,0.993,1.282,0.183,0.610,30,18,96586
0.040,-0.052,0.992,1.221,0.183,0.610,30,18,96601
0.040,-0.052,0.991,1.282,0.244,0.549,30,18,96616
0.039,-0.053,0.994,1.160,0.244,0.427,30,18,96631
0.039,-0.053,0.993,1.343,0.122,0.610,30,18,96646
0.040,-0.053,0.994,1.282,0.305,0.549,30,18,96661
0.037,-0.052,0.995,1.282,0.366,0.488,30,18,96676
0.040,-0.053,0.995,1.282,0.122,0.488,30,18,96691
0.039,-0.053,0.995,0.000,0.000,-0.854,30,18,96706
0.039,-0.053,0.994,0.366,0.305,-0.305,30,18,96721
0.039,-0.052,0.993,0.977,0.366,0.488,30,18,96736
0.040,-0.052,0.992,1.282,0.305,0.671,30,18,96751
0.039,-0.052,0.995,0.977,0.183,0.366,30,18,96766
0.040,-0.053,0.994,1.282,0.305,0.488,30,18,96781
0.040,-0.053,0.994,1.038,0.305,0.366,30,18,96826
0.039,-0.052,0.992,1.465,0.305,0.671,30,18,96841
0.038,-0.053,0.993,1.282,0.305,0.488,30,18,96856
0.040,-0.052,0.994,1.221,0.427,0.488,30,18,96886
0.038,-0.053,0.993,1.282,0.122,0.793,30,18,96901
0.039,-0.053,0.993,1.282,0.122,0.610,30,18,96916
0.040,-0.053,0.995,1.099,0.183,0.366,30,18,96931
0.039,-0.053,0.994,1.282,0.366,0.610,30,18,96946
0.041,-0.053,0.992,1.282,0.305,0.610,30,18,96961
0.041,-0.053,0.993,1.282,0.183,0.610,30,18,96976
0.040,-0.053,0.994,1.099,0.122,0.305,30,18,96991
0.040,-0.053,0.993,1.160,0.366,0.488,30,18,97006
0.039,-0.053,0.995,1.160,0.305,0.549,30,18,97021
0.039,-0.053,0.995,1.282,0.183,0.610,30,18,97036
0.038,-0.053,0.994,1.465,0.305,0.610,30,18,97051
0.038,-0.052,0.995,1.465,0.305,0.427,30,18,97066
0.039,-0.052,0.994,1.038,0.305,0.244,30,18,97081
0.040,-0.053,0.993,1.221,0.183,0.427,30,18,97096
0.040,-0.053,0.995,1.282,0.305,0.549,30,18,97111
0.040,-0.052,0.995,1.221,0.366,0.488,30,18,97126
0.041,-0.053,0.993,1.343,0.305,0.427,30,18,97141
0.039,-0.054,0.995,1.404,0.183,0.488,30,18,97156
0.039,-0.054,0.995,1.221,0.244,0.488,30,18,97171
0.040,-0.053,0.995,0.977,0.305,0.183,30,18,97186
0.039,-0.053,0.994,1.343,0.183,0.366,30,18,97201
0.040,-0.053,0.993,1.221,0.122,0.427,30,18,97216
0.039,-0.052,0.994,1.221,0.122,0.305,30,18,97231
0.040,-0.051,0.994,1.160,0.244,0.366,30,18,97246
0.038,-0.052,0.993,1.282,0.244,0.488,30,18,97261
0.039,-0.053,0.995,1.221,0.244,0.427,30,18,97276
0.039,-0.053,0.994,1.099,0.183,0.305,30,18,97291
0.038,-0.053,0.994,1.343,0.061,0.610,30,18,97306
0.040,-0.053,0.994,1.221,0.305,0.427,30,18,97321
0.040,-0.053,0.995,1.221,0.305,0.366,30,18,97336
0.040,-0.054,0.994,1.282,0.183,0.549,30,18,97351
0.038,-0.052,0.994,1.221,0.427,0.427,30,18,97366
0.039,-0.051,0.993,1.282,0.183,0.305,30,18,97381
0.039,-0.053,0.995,1.099,0.122,0.122,30,18,97396
0.039,-0.052,0.992,1.282,0.122,0.427,30,18,97411
0.038,-0.052,0.993,1.221,0.122,0.305,30,18,97426
0.039,-0.053,0.993,1.160,0.061,0.610,30,18,97441
0.040,-0.052,0.995,1.282,0.183,0.610,30,18,97456
0.040,-0.051,0.995,1.282,0.183,0.549,30,18,97471
0.041,-0.052,0.997,1.160,0.244,0.366,30,18,97486
0.040,-0.053,0.997,0.977,0.122,0.244,30,18,97501
0.040,-0.052,0.993,1.221,0.122,0.366,30,18,97516
0.040,-0.053,0.994,1.221,0.244,0.488,30,18,97531
0.038,-0.052,0.994,1.160,0.305,0.488,30,18,97546
0.037,-0.053,0.993,1.282,0.244,0.549,30,18,97561
0.038,-0.054,0.993,1.221,0.305,0.610,30,18,97576
0.038,-0.053,0.995,1.221,0.244,0.549,30,18,97591
0.038,-0.054,0.994,1.221,0.183,0.488,30,18,97606
0.042,-0.050,0.996,1.221,0.183,0.488,30,18,97621
0.041,-0.051,0.993,1.099,0.061,0.427,30,18,97636
0.042,-0.052,0.994,1.221,0.305,0.366,30,18,97651
0.040,-0.052,0.992,1.343,0.244,0.732,30,18,97666
0.039,-0.054,0.993,1.343,0.305,0.793,30,18,97681
0.037,-0.052,0.995,1.343,0.183,0.549,30,18,97696
0.037,-0.052,0.994,1.038,0.305,0.549,30,18,97711
0.038,-0.053,0.993,1.221,0.183,0.671,30,18,97726
0.038,-0.052,0.993,1.160,0.244,0.427,30,18,97741
0.039,-0.052,0.995,1.343,0.061,0.610,30,18,97786
0.040,-0.052,0.993,1.282,0.244,0.427,30,18,97801
0.040,-0.054,0.992,1.282,0.244,0.488,30,18,97816
0.041,-0.052,0.993,1.221,0.427,0.366,30,18,97831
0.040,-0.052,0.994,1.160,0.427,0.427,30,18,97846
0.041,-0.053,0.996,1.160,0.244,0.366,30,18,97861
0.038,-0.052,0.994,1.221,0.366,0.427,30,18,97876
0.038,-0.054,0.992,1.160,0.305,0.427,30,18,97891
0.039,-0.053,0.994,1.099,0.183,0.366,30,18,97906
0.040,-0.053,0.993,1.221,0.122,0.427,30,18,97921
0.038,-0.052,0.995,1.099,0.061,0.549,30,18,97936
0.038,-0.052,0.994,1.160,0.244,0.488,30,18,97951
0.039,-0.051,0.994,0.916,0.061,0.244,30,18,97966
0.040,-0.051,0.993,1.282,0.183,0.427,30,18,97981
0.039,-0.052,0.993,1.282,0.305,0.427,30,18,97996
0.040,-0.053,0.994,1.221,0.122,0.305,30,18,98011
0.040,-0.053,0.993,1.038,0.122,0.305,30,18,98026
0.041,-0.053,0.993,1.221,0.305,0.549,30,18,98041
0.039,-0.053,0.992,1.160,0.366,0.732,30,18,98056
0.039,-0.054,0.995,1.282,0.366,0.549,30,18,98071
0.037,-0.051,0.994,0.793,0.244,0.427,30,18,98086
0.038,-0.052,0.995,1.343,0.366,0.549,30,18,98101
0.037,-0.051,0.994,1.160,0.305,0.549,30,18,98116
0.038,-0.052,0.993,1.099,0.305,0.305,30,18,98131
0.039,-0.053,0.994,1.160,0.244,0.549,30,18,98146
0.039,-0.052,0.994,1.221,0.244,0.549,30,18,98161
0.039,-0.053,0.993,1.099,0.244,0.305,30,18,98176
0.039,-0.052,0.993,1.038,0.244,0.244,30,18,98191
0.041,-0.053,0.992,1.160,0.305,0.427,30,18,98206
0.039,-0.053,0.993,1.404,0.305,0.427,30,18,98221
0.040,-0.053,0.994,1.221,0.183,0.305,30,18,98236
0.041,-0.053,0.994,1.404,0.305,0.610,30,18,98251
0.039,-0.054,0.995,1.282,0.305,0.427,30,18,98266
0.039,-0.052,0.994,1.221,0.183,0.549,30,18,98281
0.039,-0.052,0.994,1.282,0.122,0.427,30,18,98296
0.038,-0.052,0.992,1.343,0.244,0.549,30,18,98311
0.039,-0.051,0.993,1.282,0.305,0.488,30,18,98326
0.039,-0.051,0.994,1.099,0.366,0.244,30,18,98341
0.039,-0.052,0.993,1.404,0.305,0.610,30,18,98356
0.040,-0.053,0.995,1.282,0.305,0.488,30,18,98371
0.041,-0.054,0.993,1.160,0.183,0.427,30,18,98401
0.039,-0.053,0.993,1.282,0.305,0.732,30,18,98416
0.038,-0.054,0.993,1.221,0.305,0.671,30,18,98431
0.040,-0.053,0.995,1.221,0.305,0.610,30,18,98446
0.039,-0.053,0.994,1.282,0.244,0.427,30,18,98461
0.040,-0.053,0.993,1.282,0.305,0.488,30,18,98476
0.039,-0.052,0.993,1.282,0.183,0.488,30,18,98491
0.039,-0.052,0.991,1.038,0.366,0.488,30,18,98536
0.037,-0.052,0.994,1.160,0.244,0.549,30,18,98551
0.038,-0.050,0.994,1.465,0.305,0.610,30,18,98566
0.038,-0.052,0.994,1.343,0.244,0.488,30,18,98581
0.042,-0.053,0.994,1.160,0.244,0.305,30,18,98641
0.040,-0.054,0.992,1.465,0.122,0.610,30,18,98656
0.038,-0.053,0.993,1.160,0.244,0.549,30,18,98671
0.039,-0.053,0.995,1.221,0.305,0.610,30,18,98686
0.041,-0.053,0.994,0.793,0.183,0.183,30,18,98701
0.041,-0.053,0.994,0.427,0.000,-0.488,30,18,98716
0.040,-0.053,0.995,0.244,0.000,-0.671,30,18,98731
0.040,-0.053,0.996,0.366,0.122,-0.366,30,18,98746
0.039,-0.053,0.994,1.160,0.183,0.305,30,18,98761
0.040,-0.052,0.993,1.343,0.061,0.549,30,18,98776
0.040,-0.052,0.993,1.343,0.244,0.549,30,18,98791
0.038,-0.053,0.993,1.282,0.122,0.549,30,18,98806
0.040,-0.053,0.994,1.343,0.122,0.671,30,18,98821
0.039,-0.054,0.995,1.343,0.244,0.488,30,18,98836
0.038,-0.052,0.994,1.221,0.061,0.488,30,18,98851
0.040,-0.051,0.993,1.343,0.244,0.854,30,18,98866
0.040,-0.052,0.993,1.404,0.305,0.549,30,18,98881
0.041,-0.052,0.993,1.160,0.366,0.366,30,18,98896
0.042,-0.054,0.994,1.282,0.183,0.610,30,18,98911
0.041,-0.053,0.995,1.160,0.244,0.610,30,18,98926
0.040,-0.052,0.994,1.099,0.122,0.488,30,18,98941
0.039,-0.053,0.994,1.038,0.427,0.366,30,18,98956
0.037,-0.052,0.994,1.404,0.305,0.549,30,18,98971
0.039,-0.052,0.995,1.343,0.366,0.488,30,18,98986
0.039,-0.053,0.995,0.916,0.427,0.305,30,18,99001
0.039,-0.053,0.994,1.099,0.366,0.549,30,18,99016
0.038,-0.053,0.993,1.221,0.183,0.427,30,18,99031
0.039,-0.052,0.994,1.099,0.244,0.488,30,18,99046
0.039,-0.052,0.991,1.038,0.183,0.549,30,18,99061
0.039,-0.053,0.994,1.343,0.122,0.610,30,18,99076
0.040,-0.052,0.995,1.221,0.183,0.549,30,18,99091
0.039,-0.052,0.994,1.099,0.366,0.305,30,18,99106
0.040,-0.052,0.996,1.160,0.366,0.488,30,18,99121
0.040,-0.052,0.993,1.404,0.061,0.671,30,18,99136
0.039,-0.051,0.994,1.099,0.122,0.488,30,18,99166
0.039,-0.054,0.994,1.221,0.305,0.488,30,18,99181
0.040,-0.052,0.993,1.343,0.122,0.427,30,18,99196
0.039,-0.053,0.994,0.916,0.305,0.488,30,18,99211
0.038,-0.053,0.993,1.038,0.244,0.427,30,18,99226
0.038,-0.053,0.995,1.282,0.183,0.488,30,18,99241
0.040,-0.053,0.993,1.221,0.366,0.732,30,18,99256
0.041,-0.054,0.994,1.404,0.183,0.671,30,18,99271
0.041,-0.054,0.993,1.343,0.244,0.427,30,18,99286
0.041,-0.054,0.993,1.282,0.244,0.488,30,18,99301
0.040,-0.053,0.993,1.343,0.244,0.671,30,18,99316
0.038,-0.052,0.993,1.221,0.183,0.610,30,18,99331
0.036,-0.053,0.995,1.160,0.244,0.610,30,18,99346
0.038,-0.053,0.994,0.977,0.366,0.427,30,18,99361
0.039,-0.051,0.994,1.160,0.244,0.488,30,18,99376
0.040,-0.051,0.993,1.343,0.427,0.488,30,18,99391
0.041,-0.050,0.993,1.282,0.122,0.610,30,18,99406
0.042,-0.053,0.993,1.160,0.305,0.549,30,18,99421
0.041,-0.052,0.994,1.465,0.305,0.610,30,18,99436
0.041,-0.052,0.994,1.343,0.427,0.549,30,18,99451
0.041,-0.053,0.993,1.160,0.305,0.427,30,18,99466
0.039,-0.053,0.993,1.343,0.366,0.488,30,18,99481
0.037,-0.052,0.994,1.282,0.244,0.610,30,18,99541
0.037,-0.053,0.992,1.404,0.305,0.549,30,18,99556
0.040,-0.054,0.994,1.404,0.366,0.549,30,18,99571
0.040,-0.052,0.995,1.038,0.244,0.427,30,18,99586
0.040,-0.051,0.993,1.343,0.549,0.610,30,18,99601
0.040,-0.051,0.992,1.282,0.183,0.549,30,18,99631
0.042,-0.052,0.994,1.160,0.366,0.366,30,18,99646
0.040,-0.053,0.994,1.343,0.122,0.610,30,18,99661
0.039,-0.054,0.994,1.282,0.305,0.610,30,18,99676
0.038,-0.053,0.994,1.160,0.427,0.427,30,18,99691
0.039,-0.053,0.993,1.282,0.244,0.610,30,18,99706
0.037,-0.055,0.992,1.221,0.183,0.549,30,18,99721
0.039,-0.054,0.992,1.282,0.244,0.549,30,18,99736
0.038,-0.054,0.994,1.404,0.183,0.671,30,18,99751
0.039,-0.052,0.993,1.343,0.122,0.671,30,18,99766
0.039,-0.051,0.995,1.221,0.183,0.732,30,18,99781
0.041,-0.052,0.994,1.404,0.183,0.610,30,18,99796
0.039,-0.050,0.993,1.221,0.244,0.488,30,18,99811
0.039,-0.050,0.993,1.343,0.305,0.549,30,18,99826
0.040,-0.051,0.992,1.282,0.305,0.549,30,18,99841
0.039,-0.053,0.993,1.404,0.244,0.732,30,18,99856
0.039,-0.053,0.994,1.343,0.183,0.732,30,18,99871
0.038,-0.053,0.993,1.160,0.183,0.244,30,18,99886
0.038,-0.055,0.993,1.343,0.122,0.488,30,18,99901
0.038,-0.053,0.993,1.343,0.427,0.488,30,18,99916
0.038,-0.053,0.993,1.343,0.366,0.427,30,18,99931
0.038,-0.053,0.994,1.038,0.305,0.305,30,18,99946
0.039,-0.052,0.993,1.221,0.244,0.366,30,18,99961
0.041,-0.051,0.992,1.160,0.427,0.305,30,18,99976
0.040,-0.052,0.992,1.160,0.183,0.305,30,18,99991
0.040,-0.052,0.991,1.282,0.366,0.549,30,18,100006
0.040,-0.052,0.992,1.221,0.366,0.427,30,18,100021
0.039,-0.051,0.992,1.282,0.305,0.427,30,18,100036
0.039,-0.053,0.993,1.160,0.549,0.244,30,18,100051
0.038,-0.053,0.993,1.282,0.183,0.488,30,18,100081
0.038,-0.054,0.992,1.221,0.244,0.305,30,18,100096
0.039,-0.055,0.993,1.282,0.305,0.549,30,18,100111
0.042,-0.054,0.992,1.221,0.366,0.549,30,18,100126
0.043,-0.054,0.993,1.221,0.366,0.488,30,18,100141
0.042,-0.053,0.991,0.977,0.366,0.366,30,18,100156
0.040,-0.052,0.992,1.343,0.366,0.610,30,18,100171
0.039,-0.051,0.994,1.221,0.366,0.671,30,18,100186
0.039,-0.052,0.993,1.221,0.488,0.488,30,18,100201
0.037,-0.050,0.993,1.221,0.366,0.549,30,18,100216
0.037,-0.049,0.994,1.160,0.244,0.549,30,18,100231
0.037,-0.052,0.993,0.916,0.305,0.366,30,18,100246
0.037,-0.053,0.992,1.465,0.305,0.488,30,18,100261
0.038,-0.053,0.992,1.282,0.183,0.610,30,18,100276
0.040,-0.054,0.992,1.282,0.244,0.366,30,18,100291
0.040,-0.054,0.993,1.038,0.183,0.427,30,18,100306
0.041,-0.055,0.992,1.343,0.183,0.671,30,18,100321
0.041,-0.055,0.993,1.404,0.122,0.610,30,18,100336
0.041,-0.053,0.993,1.038,0.305,0.305,30,18,100351
0.039,-0.052,0.993,1.282,0.122,0.610,30,18,100366
0.039,-0.052,0.993,1.343,0.244,0.610,30,18,100381
0.038,-0.052,0.991,1.282,0.244,0.671,30,18,100396
0.040,-0.052,0.991,1.160,0.305,0.427,30,18,100411
0.038,-0.053,0.993,1.282,0.061,0.610,30,18,100426
0.039,-0.052,0.994,1.282,0.427,0.549,30,18,100441
0.039,-0.052,0.994,1.221,0.305,0.427,30,18,100456
0.040,-0.052,0.994,1.343,0.244,0.488,30,18,100471
0.039,-0.052,0.992,1.282,0.183,0.549,30,18,100486
0.040,-0.053,0.993,1.160,0.183,0.427,30,18,100531
0.040,-0.053,0.993,1.221,0.183,0.427,30,18,100546
0.040,-0.052,0.993,1.221,0.061,0.549,30,18,100561
0.040,-0.052,0.992,1.160,0.244,0.610,30,18,100576
0.037,-0.052,0.994,1.160,0.244,0.610,30,18,100591
0.040,-0.053,0.993,1.099,0.305,0.427,30,18,100606
0.040,-0.052,0.991,1.160,0.305,0.427,30,18,100621
0.038,-0.053,0.994,1.343,0.122,0.549,30,18,100636
0.038,-0.051,0.993,1.221,0.244,0.549,30,18,100651
0.040,-0.052,0.993,1.099,0.366,0.305,30,18,100666
0.040,-0.054,0.994,1.221,0.244,0.549,30,18,100681
0.041,-0.053,0.994,1.282,0.305,0.610,30,18,100696
